"","new_genes","BR1_15","BR1_30","BR1_60","BR1_75","BR3_15","BR3_30","BR3_60","BR3_75","BR4_15","BR4_30","BR4_60","BR4_75","BR5_15","BR5_30","BR5_60","BR5_75","old_genes"
"1851","SACI_RS09725",24.0441415412752,28.5112710696458,21.2325582445016,18.2151284225766,24.7602536477913,24.4317281598287,15.4343920007022,18.5205624180652,48.3128372288143,27.2408359016041,19.9443622967195,9.47813403866945,45.325614984703,0,17.7178137035501,25.4333556558344,"Saci_2011"
"1852","SACI_RS09730",8.01471384709173,0,13.5116279737738,3.03585473709609,11.0045571767961,5.42927292440638,2.57239866678371,3.08676040301087,10.1711236271188,15.1337977231134,0,0,10.0723588854896,0,2.5311162433643,0,"Saci_2012"
"1853","SACI_RS09735",24.0441415412752,31.6791900773842,7.72093027072786,6.07170947419219,11.0045571767961,21.7170916976255,10.2895946671348,9.26028120903259,2.5427809067797,21.1873168123588,12.4652264354497,4.73906701933473,7.55426916411717,14.9861750237113,25.311162433643,16.9555704372229,"Saci_2014"
"1854","SACI_RS09740",2845.22341571756,2049.64359800676,4178.95350903145,3734.1013266282,3405.9104462184,2600.62173079066,3171.76755614431,3247.27194396743,3290.35849337293,2264.01613937777,3293.3128242458,5464.14427329294,3276.03472750548,1733.40091107594,3908.04347975448,4156.94068552582,"Saci_2016"
"1855","SACI_RS09745",29.387284106003,31.6791900773842,9.65116283840982,9.10756421128828,19.2579750593932,21.7170916976255,23.1515880010534,15.4338020150543,12.7139045338985,15.1337977231134,4.98609057417986,18.9562680773389,12.5904486068619,14.9861750237113,20.2489299469144,16.9555704372229,"Saci_2017"
"1856","SACI_RS09750",10.6862851294556,12.6716760309537,11.5813954060918,15.1792736854805,11.0045571767961,13.5731823110159,5.14479733356741,18.5205624180652,12.7139045338985,12.1070381784907,12.4652264354497,9.47813403866945,5.03617944274478,0,7.59334873009291,11.3037136248153,"Saci_2018"
"1857","SACI_RS09755",2.67157128236391,3.16791900773842,7.72093027072786,0,11.0045571767961,2.71463646220319,10.2895946671348,6.17352080602173,5.0855618135594,0,2.49304528708993,0,2.51808972137239,0,0,0,"Saci_2019"
"1858","SACI_RS09760",2.67157128236391,0,1.93023256768196,9.10756421128828,5.50227858839807,5.42927292440638,2.57239866678371,6.17352080602173,2.5427809067797,3.02675954462268,7.4791358612698,9.47813403866945,5.03617944274478,0,0,8.47778521861146,"Saci_2020"
"1859","SACI_RS09765",10.6862851294556,12.6716760309537,7.72093027072786,9.10756421128828,13.7556964709952,5.42927292440638,5.14479733356741,21.6073228210761,10.1711236271188,3.02675954462268,0,4.73906701933473,5.03617944274478,0,5.0622324867286,14.1296420310191,"Saci_2021"
"1860","SACI_RS09770",8.01471384709173,9.50375702321526,0,6.07170947419219,0,13.5731823110159,12.8619933339185,9.26028120903259,2.5427809067797,12.1070381784907,0,4.73906701933473,5.03617944274478,0,2.5311162433643,5.65185681240764,NA
